"CHS_EVENT_SMAS_HISTORY_ID","CHS_EVENT_SMAS_SAMPLE_DATE","CHS_SITE_ID_CORR","CHS_DATA_PROVIDER","CHS_SYS_SAMPLE_CDE","CHS_SAMPLE_NAME","CHS_SAMPLE_MATRIX_CDE","CHS_DEC_SAMPLE_TYPE_CDE","CHS_LAB_SAMPLE_TYPE_CDE","CHS_SAMPLE_SOURCE","CHS_PARENT_SAMPLE_CDE","CHS_SAMPLE_DEL_GRP","CHS_SAMPLE_DATETIME","CHS_SAMPLE_RECEIPT_DATE","CHS_SYS_LOC_CDE","CHS_CHAIN_OF_CUSTODY","CHS_SAMPLER","CHS_SAMPLING_COMPANY_CODE","CHS_COMMENT"
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632797-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/22/2019 15:24:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","633260-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/25/2019 14:14:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/17/2019","N","ALSRNY","632635-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/17/2019 21:44:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","335417-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/25/2019 12:52:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335201-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/23/2019 09:48:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632750-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/22/2019 08:40:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","632997-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/23/2019 13:20:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632646-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/18/2019 20:56:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/26/2019","N","ALSRNY","633391-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/26/2019 08:26:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","05/04/2019","N","ALSRNY","634355-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","05/04/2019 14:58:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632797-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/22/2019 15:24:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632798-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/22/2019 18:25:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","633268-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/25/2019 14:57:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632648-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/18/2019 22:56:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","335418-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/25/2019 12:54:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/26/2019","N","ALSRNY","335486-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/26/2019 12:42:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/24/2019","N","ALSRNY","632992-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/24/2019 10:20:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","632998-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/23/2019 21:59:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632647-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/18/2019 21:08:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632798-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/22/2019 18:25:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632801-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/22/2019 21:40:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632801-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/22/2019 21:40:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","632982-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/23/2019 12:26:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","632982-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/23/2019 12:26:00",,"Lab Control Sample",,,"NYSDEC",
"10-BOQT-2.6","04/17/2019","N","ALSRNY","10-BOQT-2.6-04172019-WS EBDUP","10-BOQT-2.6-04172019-WS EB","WS","EB","LR","Lab","10-BOQT-2.6-04172019-WS EB","R1903342","04/17/2019 04:00:00","04/20/2019","10-BOQT-2.6 EB",,,"NYSDEC",
"10-SABL-14.6","04/17/2019","N","ALSRNY","10-SABL-14.6-04172019-WSDUP","10-SABL-14.6-04172019-WS","WS","N_DUPPARENT","LR","Lab","10-SABL-14.6-04172019-WS","R1903342","04/17/2019 09:00:00","04/18/2019","10-SABL-14.6",,,"NYSDEC",
"11-UHUD-267.8","04/17/2019","N","ALSRNY","11-UHUD-267.8-04172019-WSMS","11-UHUD-267.8-04172019-WS","WS","N","MS","Lab","11-UHUD-267.8-04172019-WS","R1903342","04/17/2019 22:00:00","04/18/2019","11-UHUD-267.8",,,"NYSDEC",
"10-BOQT-2.6","04/17/2019","N","ALSRNY","10-BOQT-2.6-04172019-WSMS","10-BOQT-2.6-04172019-WS","WS","N","MS","Lab","10-BOQT-2.6-04172019-WS","R1903342","04/17/2019 11:00:00","04/20/2019","10-BOQT-2.6",,,"NYSDEC",
"10-SABL-14.6","04/17/2019","N","ALSRNY","10-SABL-14.6-04172019-WSMS","10-SABL-14.6-04172019-WS","WS","N_DUPPARENT","MS","Lab","10-SABL-14.6-04172019-WS","R1903342","04/17/2019 09:00:00","04/18/2019","10-SABL-14.6",,,"NYSDEC",
"11-UHUD-267.8","04/17/2019","N","ALSRNY","11-UHUD-267.8-04172019-WSMSD","11-UHUD-267.8-04172019-WS","WS","N","SD","Lab","11-UHUD-267.8-04172019-WS","R1903342","04/17/2019 22:00:00","04/18/2019","11-UHUD-267.8",,,"NYSDEC",
"10-BOQT-2.6","04/17/2019","N","ALSRNY","10-BOQT-2.6-04172019-WSMSD","10-BOQT-2.6-04172019-WS","WS","N","SD","Lab","10-BOQT-2.6-04172019-WS","R1903342","04/17/2019 11:00:00","04/20/2019","10-BOQT-2.6",,,"NYSDEC",
"10-SABL-14.6","04/17/2019","N","ALSRNY","10-SABL-14.6-04172019-WSMSD","10-SABL-14.6-04172019-WS","WS","N_DUPPARENT","SD","Lab","10-SABL-14.6-04172019-WS","R1903342","04/17/2019 09:00:00","04/18/2019","10-SABL-14.6",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335203-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/23/2019 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335204-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/23/2019 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"LAB_INTERNAL","04/24/2019","N","ALSRNY","042619B-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/24/2019 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"LAB_INTERNAL","04/24/2019","N","ALSRNY","335321-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1903342","04/24/2019 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335203-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1903342","04/23/2019 00:00:00",,"BLANK",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335204-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1903342","04/23/2019 00:00:00",,"BLANK",,,"NYSDEC",
"LAB_INTERNAL","04/24/2019","N","ALSRNY","042619B-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1903342","04/24/2019 00:00:00",,"BLANK",,,"NYSDEC",
"LAB_INTERNAL","04/24/2019","N","ALSRNY","335321-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1903342","04/24/2019 00:00:00",,"BLANK",,,"NYSDEC",
"04-UGNS-137.8","04/16/2019","N","ALSRNY","04-UGNS-137.8-04162019-WS","04-UGNS-137.8-04162019-WS","WS","N","N","Field",,"R1903399","04/16/2019 11:00:00","04/17/2019","04-UGNS-137.8",,,"NYSDEC",
"02-ALGY-20.3","04/16/2019","N","ALSRNY","02-ALGY-20.3-04162019-WS","02-ALGY-20.3-04162019-WS","WS","N","N","Field",,"R1903399","04/16/2019 10:00:00","04/17/2019","02-ALGY-20.3",,,"NYSDEC",
"02-CHAD-2.2","04/16/2019","N","ALSRNY","02-CHAD-2.2-04162019-WS","02-CHAD-2.2-04162019-WS","WS","N","N","Field",,"R1903399","04/16/2019 09:00:00","04/17/2019","02-CHAD-2.2",,,"NYSDEC",
"03-EMIL-5.1","04/17/2019","N","ALSRNY","03-EMIL-5.1-04172019-WS","03-EMIL-5.1-04172019-WS","WS","N","N","Field",,"R1903399","04/17/2019 11:00:00","04/18/2019","03-EMIL-5.1",,,"NYSDEC",
"01-TONA-19.4","04/17/2019","N","ALSRNY","01-TONA-19.4-04172019-WS","01-TONA-19.4-04172019-WS","WS","N","N","Field",,"R1903399","04/17/2019 10:00:00","04/18/2019","01-TONA-19.4",,,"NYSDEC",
"01-BUFF-1.7","04/17/2019","N","ALSRNY","01-BUFF-1.7-04172019-WS","01-BUFF-1.7-04172019-WS","WS","N","N","Field",,"R1903399","04/17/2019 12:00:00","04/18/2019","01-BUFF-1.7",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","632997-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/23/2019 12:59:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/17/2019","N","ALSRNY","632637-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/17/2019 20:38:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632819-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/22/2019 18:03:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","05/03/2019","N","ALSRNY","634347-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","05/03/2019 14:34:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/19/2019","N","ALSRNY","632670-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/19/2019 20:22:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","335003-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/18/2019 08:34:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","633268-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/25/2019 14:55:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/17/2019","N","ALSRNY","632635-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/17/2019 21:44:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","335418-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/25/2019 12:54:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335201-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/23/2019 09:48:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632750-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/22/2019 08:40:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/17/2019","N","ALSRNY","632480-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/17/2019 14:55:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/24/2019","N","ALSRNY","633353-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/24/2019 10:12:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632647-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/18/2019 21:05:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","05/03/2019","N","ALSRNY","634353-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","05/03/2019 22:35:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632801-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/22/2019 21:34:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","335047-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/18/2019 16:20:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632648-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/18/2019 22:56:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632482-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/18/2019 11:30:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","632997-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/23/2019 13:20:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/17/2019","N","ALSRNY","632637-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/17/2019 20:38:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632819-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/22/2019 18:27:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","05/03/2019","N","ALSRNY","634347-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","05/03/2019 14:54:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/19/2019","N","ALSRNY","632670-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/19/2019 21:00:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","633268-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/25/2019 14:57:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/17/2019","N","ALSRNY","632635-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/17/2019 21:44:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","335418-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/25/2019 12:54:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335201-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/23/2019 09:48:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632750-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/22/2019 08:40:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/24/2019","N","ALSRNY","633353-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/24/2019 10:33:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632647-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/18/2019 21:08:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","05/03/2019","N","ALSRNY","634353-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","05/03/2019 22:55:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632801-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/22/2019 21:40:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632648-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/18/2019 22:56:00",,"Lab Control Sample",,,"NYSDEC",
"04-UGNS-137.8","04/16/2019","N","ALSRNY","04-UGNS-137.8-04162019-WSMS","04-UGNS-137.8-04162019-WS","WS","N","MS","Lab","04-UGNS-137.8-04162019-WS","R1903399","04/16/2019 11:00:00","04/17/2019","04-UGNS-137.8",,,"NYSDEC",
"02-CHAD-2.2","04/16/2019","N","ALSRNY","02-CHAD-2.2-04162019-WSMS","02-CHAD-2.2-04162019-WS","WS","N","MS","Lab","02-CHAD-2.2-04162019-WS","R1903399","04/16/2019 09:00:00","04/17/2019","02-CHAD-2.2",,,"NYSDEC",
"01-BUFF-1.7","04/17/2019","N","ALSRNY","01-BUFF-1.7-04172019-WSMS","01-BUFF-1.7-04172019-WS","WS","N","MS","Lab","01-BUFF-1.7-04172019-WS","R1903399","04/17/2019 12:00:00","04/18/2019","01-BUFF-1.7",,,"NYSDEC",
"04-UGNS-137.8","04/16/2019","N","ALSRNY","04-UGNS-137.8-04162019-WSMSD","04-UGNS-137.8-04162019-WS","WS","N","SD","Lab","04-UGNS-137.8-04162019-WS","R1903399","04/16/2019 11:00:00","04/17/2019","04-UGNS-137.8",,,"NYSDEC",
"02-CHAD-2.2","04/16/2019","N","ALSRNY","02-CHAD-2.2-04162019-WSMSD","02-CHAD-2.2-04162019-WS","WS","N","SD","Lab","02-CHAD-2.2-04162019-WS","R1903399","04/16/2019 09:00:00","04/17/2019","02-CHAD-2.2",,,"NYSDEC",
"01-BUFF-1.7","04/17/2019","N","ALSRNY","01-BUFF-1.7-04172019-WSMSD","01-BUFF-1.7-04172019-WS","WS","N","SD","Lab","01-BUFF-1.7-04172019-WS","R1903399","04/17/2019 12:00:00","04/18/2019","01-BUFF-1.7",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335178-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/23/2019 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335182-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/23/2019 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"LAB_INTERNAL","04/24/2019","N","ALSRNY","042619B-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/24/2019 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"LAB_INTERNAL","04/24/2019","N","ALSRNY","335320-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1903399","04/24/2019 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335178-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/23/2019 00:00:00",,"BLANK",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335182-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/23/2019 00:00:00",,"BLANK",,,"NYSDEC",
"LAB_INTERNAL","04/24/2019","N","ALSRNY","042619B-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/24/2019 00:00:00",,"BLANK",,,"NYSDEC",
"LAB_INTERNAL","04/24/2019","N","ALSRNY","335320-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1903399","04/24/2019 00:00:00",,"BLANK",,,"NYSDEC",
"17-BRNX-5.6","04/16/2019","N","ALSRNY","17-BRNX-5.6-04162019-WS","17-BRNX-5.6-04162019-WS","WS","N","N","Field",,"R1903432","04/16/2019 12:00:00","04/18/2019","17-BRNX-5.6",,,"NYSDEC",
"17-CARM-9.0","04/16/2019","N","ALSRNY","17-CARM-9.0-04162019-WS","17-CARM-9.0-04162019-WS","WS","N","N","Field",,"R1903432","04/16/2019 15:00:00","04/18/2019","17-CARM-9.0",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","632997-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/23/2019 12:59:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632646-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/18/2019 20:55:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632819-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/22/2019 18:03:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","05/03/2019","N","ALSRNY","634353-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","05/03/2019 22:35:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/19/2019","N","ALSRNY","632668-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/19/2019 14:06:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","335047-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/18/2019 16:20:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","633268-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/25/2019 14:55:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632648-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/18/2019 22:56:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","335418-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/25/2019 12:54:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335201-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/23/2019 09:48:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632750-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/22/2019 08:40:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632482-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/18/2019 11:30:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632801-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/22/2019 21:34:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","335425-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1903432","04/25/2019 15:00:00",,"Method Blank",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","632997-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903432","04/23/2019 13:20:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632646-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903432","04/18/2019 20:56:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632819-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903432","04/22/2019 18:27:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","05/03/2019","N","ALSRNY","634353-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903432","05/03/2019 22:55:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/19/2019","N","ALSRNY","632668-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903432","04/19/2019 14:43:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","633268-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903432","04/25/2019 14:57:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/18/2019","N","ALSRNY","632648-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903432","04/18/2019 22:56:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/25/2019","N","ALSRNY","335418-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903432","04/25/2019 12:54:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/23/2019","N","ALSRNY","335201-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903432","04/23/2019 09:48:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632750-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903432","04/22/2019 08:40:00",,"Lab Control Sample",,,"NYSDEC",
"LAB_INTERNAL","04/22/2019","N","ALSRNY","632801-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1903432","04/22/2019 21:40:00",,"Lab Control Sample",,,"NYSDEC",
