"CHEM_HISTORY_SAMPLE_ID","EVENT_SMAS_ID","CHS_SITE_ID_CORR_IND","CHS_DATA_PROVIDER","CHS_SYS_SAMPLE_CDE","CHS_SAMPLE_NAME","CHS_SAMPLE_MATRIX_CDE","CHS_DEC_SAMPLE_TYPE_CDE","CHS_LAB_SAMPLE_TYPE_CDE","CHS_SAMPLE_SOURCE","CHS_PARENT_SAMPLE_CDE","CHS_SAMPLE_DEL_GRP","CHS_SAMPLE_DATE","CHS_SAMPLE_RECEIPT_DATE","CHS_SAMPLER","CHS_SAMPLING_COMPANY_CODE","CHS_COMMENT","CREATE_DATE","END_DATE","UPDATE_DATE","UPDATED_BY_GUID"
"","LAB_INTERNAL_20180830","N","ALSRNY","604902-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1807460",2018-08-30 16:17:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180810","N","ALSRNY","602275-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1807460",2018-08-10 21:34:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180815","N","ALSRNY","602678-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1807460",2018-08-15 20:30:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180822","N","ALSRNY","603770-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1807460",2018-08-22 11:42:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180830","N","ALSRNY","604906-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1807460",2018-08-30 16:50:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180810","N","ALSRNY","602844-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1807460",2018-08-10 00:02:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180816","N","ALSRNY","602681-MB","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1807460",2018-08-16 03:17:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180809","N","ALSRNY","602052-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-09 19:51:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180819","N","ALSRNY","603199-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-19 22:37:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180822","N","ALSRNY","603891-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-22 14:56:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180829","N","ALSRNY","604663-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-29 18:35:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180808","N","ALSRNY","601902-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-08 22:58:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180827","N","ALSRNY","320709-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-27 14:06:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180821","N","ALSRNY","320360-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-21 17:30:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180815","N","ALSRNY","602676-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-15 16:46:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180820","N","ALSRNY","603286-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-20 14:37:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180822","N","ALSRNY","603898-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-22 19:14:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180829","N","ALSRNY","604665-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-29 19:15:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180809","N","ALSRNY","602783-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-09 23:51:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180827","N","ALSRNY","320710-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-27 14:10:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180821","N","ALSRNY","320362-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-21 17:30:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180815","N","ALSRNY","602677-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-15 19:05:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180821","N","ALSRNY","603552-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-21 23:08:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180822","N","ALSRNY","603899-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-22 21:18:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180830","N","ALSRNY","604902-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-30 16:18:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180810","N","ALSRNY","602275-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-10 21:34:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180815","N","ALSRNY","602678-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-15 21:03:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180822","N","ALSRNY","603770-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-22 11:58:00,NA,NA,"NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20180830","N","ALSRNY","604906-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1807460",2018-08-30 16:58:00,NA,NA,"NYSDEC",NA,"","","",""
