"CHEM_HISTORY_BATCH_ID","CHEM_HISTORY_SAMPLE_ID","CHB_SYS_SAMPLE_CDE","CHB_LAB_ANAL_METHOD_NAME","CHB_ANALYSIS_DATE","CHB_FRACTION","CHB_TEST_TYPE","CHB_TEST_BATCH_TYPE","CHB_TEST_BATCH_ID","CREATE_DATE","END_DATE","UPDATE_DATE","UPDATED_BY_GUID"
"","","10-BRNC-0.4-07172018-WS","Calculation",2018-07-18 15:36:00,"T","initial","Analysis","599585","","","",""
"","","10-BRNC-0.4-07172018-WS","E353.2",2018-07-31 12:38:00,"T","initial","Analysis","600699","","","",""
"","","10-BRNC-0.4-07172018-WS","E353.2",2018-07-18 15:36:00,"T","initial","Analysis","599585","","","",""
"","","10-BRNC-0.4-07172018-WS","Calculation",2018-08-03 12:38:00,"T","initial","Analysis","601147","","","",""
"","","10-BRNC-0.4-07172018-WS","E351.2",2018-08-03 12:38:00,"T","initial","Prep","318786","","","",""
"","","10-BRNC-0.4-07172018-WS","E365.1",2018-07-30 13:23:00,"T","initial","Prep","318529","","","",""
"","","10-BRNC-0.4-07172018-WS","E180.1",2018-07-18 16:50:00,"T","initial","Analysis","599665","","","",""
"","","10-BOQT-23.2-07172018-WS","SM 2320 B",2018-07-27 17:43:00,"T","initial","Analysis","600372","","","",""
"","","10-BOQT-23.2-07172018-WS","D6919-09",2018-07-20 02:47:00,"T","initial","Analysis","599265","","","",""
"","","10-BOQT-23.2-07172018-WS","E300.0",2018-07-18 18:08:00,"T","initial","Analysis","599122","","","",""
"","","10-BOQT-23.2-07172018-WS","SM2340B",2018-07-23 22:02:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-BOQT-23.2-07172018-WS","Calculation",2018-07-18 15:36:00,"T","initial","Analysis","599585","","","",""
"","","10-BOQT-23.2-07172018-WS","E353.2",2018-07-31 12:42:00,"T","initial","Analysis","600699","","","",""
"","","10-BOQT-23.2-07172018-WS","E353.2",2018-07-18 15:36:00,"T","initial","Analysis","599585","","","",""
"","","10-BOQT-23.2-07172018-WS","Calculation",2018-07-30 13:57:00,"T","initial","Analysis","600559","","","",""
"","","10-BOQT-23.2-07172018-WS","E351.2",2018-07-30 13:57:00,"T","initial","Prep","318647","","","",""
"","","10-BOQT-23.2-07172018-WS","E365.1",2018-07-30 13:26:00,"T","initial","Prep","318529","","","",""
"","","10-BOQT-23.2-07172018-WS","E180.1",2018-07-18 16:50:00,"T","initial","Analysis","599665","","","",""
"","","10-BOQT-10.8-07172018-WS","SM 2320 B",2018-07-27 17:49:00,"T","initial","Analysis","600372","","","",""
"","","10-BOQT-10.8-07172018-WS","D6919-09",2018-07-20 03:03:00,"T","initial","Analysis","599265","","","",""
"","","10-BOQT-10.8-07172018-WS","E300.0",2018-07-18 18:14:00,"T","initial","Analysis","599122","","","",""
"","","10-BOQT-10.8-07172018-WS","SM2340B",2018-07-23 22:05:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-BOQT-10.8-07172018-WS","Calculation",2018-07-18 15:37:00,"T","initial","Analysis","599585","","","",""
"","","10-BOQT-10.8-07172018-WS","E353.2",2018-07-31 12:43:00,"T","initial","Analysis","600699","","","",""
"","","10-BOQT-10.8-07172018-WS","E353.2",2018-07-18 15:37:00,"T","initial","Analysis","599585","","","",""
"","","10-BOQT-10.8-07172018-WS","Calculation",2018-07-30 14:08:00,"T","initial","Analysis","600559","","","",""
"","","10-BOQT-10.8-07172018-WS","E351.2",2018-07-30 14:08:00,"T","initial","Prep","318647","","","",""
"","","10-BOQT-10.8-07172018-WS","E365.1",2018-07-30 13:31:00,"T","initial","Prep","318530","","","",""
"","","10-BOQT-10.8-07172018-WS","E180.1",2018-07-18 16:50:00,"T","initial","Analysis","599665","","","",""
"","","10-BOQT-2.8-07172018-WS","SM 2320 B",2018-07-27 17:54:00,"T","initial","Analysis","600372","","","",""
"","","10-BOQT-2.8-07172018-WS","D6919-09",2018-07-20 03:19:00,"T","initial","Analysis","599265","","","",""
"","","10-BOQT-2.8-07172018-WS","E300.0",2018-07-18 18:20:00,"T","initial","Analysis","599122","","","",""
"","","10-BOQT-2.8-07172018-WS","SM2340B",2018-07-23 22:14:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-BOQT-2.8-07172018-WS","Calculation",2018-07-18 15:37:00,"T","initial","Analysis","599585","","","",""
"","","10-BOQT-2.8-07172018-WS","E353.2",2018-07-31 12:45:00,"T","initial","Analysis","600699","","","",""
"","","10-BOQT-2.8-07172018-WS","E353.2",2018-07-18 15:37:00,"T","initial","Analysis","599585","","","",""
"","","10-BOQT-2.8-07172018-WS","Calculation",2018-07-30 14:06:00,"T","initial","Analysis","600559","","","",""
"","","10-BOQT-2.8-07172018-WS","E351.2",2018-07-30 14:06:00,"T","initial","Prep","318647","","","",""
"","","10-BOQT-2.8-07172018-WS","E365.1",2018-07-30 13:34:00,"T","initial","Prep","318530","","","",""
"","","10-BOQT-2.8-07172018-WS","E180.1",2018-07-18 16:50:00,"T","initial","Analysis","599665","","","",""
"","","10-SABL-7.6-07172018-WS","SM 2320 B",2018-07-27 18:08:00,"T","initial","Analysis","600372","","","",""
"","","10-SABL-7.6-07172018-WS","D6919-09",2018-07-20 03:35:00,"T","initial","Analysis","599265","","","",""
"","","10-SABL-7.6-07172018-WS","E300.0",2018-07-18 18:26:00,"T","initial","Analysis","599122","","","",""
"","","10-SABL-7.6-07172018-WS","SM2340B",2018-07-23 22:17:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-SABL-7.6-07172018-WS","Calculation",2018-07-18 15:38:00,"T","initial","Analysis","599585","","","",""
"","","10-SABL-7.6-07172018-WS","E353.2",2018-07-31 12:46:00,"T","initial","Analysis","600699","","","",""
"","","10-SABL-7.6-07172018-WS","E353.2",2018-07-18 15:38:00,"T","initial","Analysis","599585","","","",""
"","","10-SABL-7.6-07172018-WS","Calculation",2018-08-03 12:42:00,"T","initial","Analysis","601147","","","",""
"","","10-SABL-7.6-07172018-WS","E351.2",2018-08-03 12:42:00,"T","initial","Prep","318786","","","",""
"","","10-SABL-7.6-07172018-WS","E365.1",2018-07-30 13:35:00,"T","initial","Prep","318530","","","",""
"","","10-SABL-7.6-07172018-WS","E180.1",2018-07-18 16:50:00,"T","initial","Analysis","599665","","","",""
"","","10-SABL-2.2-07172018-WS","SM 2320 B",2018-07-27 18:13:00,"T","initial","Analysis","600372","","","",""
"","","10-SABL-2.2-07172018-WS","D6919-09",2018-07-20 03:51:00,"T","initial","Analysis","599265","","","",""
"","","10-SABL-2.2-07172018-WS","E300.0",2018-07-18 18:49:00,"T","initial","Analysis","599123","","","",""
"","","10-SABL-2.2-07172018-WS","SM2340B",2018-07-23 22:20:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-SABL-2.2-07172018-WS","Calculation",2018-07-18 15:38:00,"T","initial","Analysis","599585","","","",""
"","","10-SABL-2.2-07172018-WS","E353.2",2018-07-31 12:47:00,"T","initial","Analysis","600699","","","",""
"","","10-SABL-2.2-07172018-WS","E353.2",2018-07-18 15:38:00,"T","initial","Analysis","599585","","","",""
"","","10-SABL-2.2-07172018-WS","Calculation",2018-08-03 12:43:00,"T","initial","Analysis","601147","","","",""
"","","10-SABL-2.2-07172018-WS","E351.2",2018-08-03 12:43:00,"T","initial","Prep","318786","","","",""
"","","10-SABL-2.2-07172018-WS","E365.1",2018-07-30 13:36:00,"T","initial","Prep","318530","","","",""
"","","10-SABL-2.2-07172018-WS","E180.1",2018-07-18 16:50:00,"T","initial","Analysis","599665","","","",""
"","","10-LSAB-5.7-07172018-WS","SM 2320 B",2018-07-27 18:19:00,"T","initial","Analysis","600372","","","",""
"","","10-LSAB-5.7-07172018-WS","D6919-09",2018-07-20 04:07:00,"T","initial","Analysis","599265","","","",""
"","","10-LSAB-5.7-07172018-WS","E300.0",2018-07-18 18:55:00,"T","initial","Analysis","599123","","","",""
"","","10-LSAB-5.7-07172018-WS","SM2340B",2018-07-23 22:23:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-LSAB-5.7-07172018-WS","Calculation",2018-07-18 15:39:00,"T","initial","Analysis","599585","","","",""
"","","10-LSAB-5.7-07172018-WS","E353.2",2018-07-31 12:49:00,"T","initial","Analysis","600699","","","",""
"","","10-LSAB-5.7-07172018-WS","E353.2",2018-07-18 15:39:00,"T","initial","Analysis","599585","","","",""
"","","10-LSAB-5.7-07172018-WS","Calculation",2018-08-03 12:43:00,"T","initial","Analysis","601147","","","",""
"","","10-LSAB-5.7-07172018-WS","E351.2",2018-08-03 12:43:00,"T","initial","Prep","318786","","","",""
"","","10-LSAB-5.7-07172018-WS","E365.1",2018-07-30 13:40:00,"T","initial","Prep","318530","","","",""
"","","10-LSAB-5.7-07172018-WS","E180.1",2018-07-18 16:50:00,"T","initial","Analysis","599665","","","",""
"","","10-SABL_E-13.5-07182018-WS","SM 2320 B",2018-07-27 20:24:00,"T","initial","Analysis","600373","","","",""
"","","10-SABL_E-13.5-07182018-WS","D6919-09",2018-07-25 12:15:00,"T","initial","Analysis","600067","","","",""
"","","10-SABL_E-13.5-07182018-WS","E300.0",2018-08-03 00:35:00,"T","initial","Analysis","601114","","","",""
"","","10-SABL_E-13.5-07182018-WS","SM2340B",2018-07-23 22:26:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-SABL_E-13.5-07182018-WS","Calculation",2018-07-20 19:55:00,"T","initial","Analysis","600190","","","",""
"","","10-SABL_E-13.5-07182018-WS","E353.2",2018-07-31 12:53:00,"T","initial","Analysis","600699","","","",""
"","","10-SABL_E-13.5-07182018-WS","E353.2",2018-07-20 19:55:00,"T","initial","Analysis","600190","","","",""
"","","10-SABL_E-13.5-07182018-WS","Calculation",2018-08-03 12:44:00,"T","initial","Analysis","601147","","","",""
"","","10-SABL_E-13.5-07182018-WS","E351.2",2018-08-03 12:44:00,"T","initial","Prep","318786","","","",""
"","","10-SABL_E-13.5-07182018-WS","E365.1",2018-07-30 13:41:00,"T","initial","Prep","318530","","","",""
"","","10-SABL_E-13.5-07182018-WS","E180.1",2018-07-21 10:15:00,"T","initial","Analysis","599667","","","",""
"","","10-SABL_E-17.2-07182018-WS","SM 2320 B",2018-07-27 20:29:00,"T","initial","Analysis","600373","","","",""
"","","10-SABL_E-17.2-07182018-WS","D6919-09",2018-07-25 12:31:00,"T","initial","Analysis","600067","","","",""
"","","10-SABL_E-17.2-07182018-WS","E300.0",2018-08-03 00:41:00,"T","initial","Analysis","601114","","","",""
"","","10-SABL_E-17.2-07182018-WS","SM2340B",2018-07-23 22:29:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-SABL_E-17.2-07182018-WS","Calculation",2018-07-20 19:56:00,"T","initial","Analysis","600190","","","",""
"","","10-SABL_E-17.2-07182018-WS","E353.2",2018-07-31 12:54:00,"T","initial","Analysis","600699","","","",""
"","","10-SABL_E-17.2-07182018-WS","E353.2",2018-07-20 19:56:00,"T","initial","Analysis","600190","","","",""
"","","10-SABL_E-17.2-07182018-WS","Calculation",2018-08-03 12:45:00,"T","initial","Analysis","601147","","","",""
"","","10-SABL_E-17.2-07182018-WS","E351.2",2018-08-03 12:45:00,"T","initial","Prep","318786","","","",""
"","","10-SABL_E-17.2-07182018-WS","E365.1",2018-07-30 13:42:00,"T","initial","Prep","318530","","","",""
"","","10-SABL_E-17.2-07182018-WS","E180.1",2018-07-21 10:15:00,"T","initial","Analysis","599667","","","",""
"","","10-DART-0.1-07182018-WS","SM 2320 B",2018-07-27 20:35:00,"T","initial","Analysis","600373","","","",""
"","","10-DART-0.1-07182018-WS","D6919-09",2018-07-25 17:36:00,"T","initial","Analysis","600068","","","",""
"","","10-DART-0.1-07182018-WS","E300.0",2018-08-03 09:11:00,"T","initial","Analysis","601118","","","",""
"","","10-DART-0.1-07182018-WS","SM2340B",2018-07-23 22:32:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-DART-0.1-07182018-WS","Calculation",2018-07-20 19:56:00,"T","initial","Analysis","600190","","","",""
"","","10-DART-0.1-07182018-WS","E353.2",2018-07-31 12:56:00,"T","initial","Analysis","600699","","","",""
"","","10-DART-0.1-07182018-WS","E353.2",2018-07-20 19:56:00,"T","initial","Analysis","600190","","","",""
"","","10-DART-0.1-07182018-WS","Calculation",2018-08-03 12:46:00,"T","initial","Analysis","601147","","","",""
"","","10-DART-0.1-07182018-WS","E351.2",2018-08-03 12:46:00,"T","initial","Prep","318786","","","",""
"","","10-DART-0.1-07182018-WS","E365.1",2018-07-30 13:43:00,"T","initial","Prep","318530","","","",""
"","","10-DART-0.1-07182018-WS","E180.1",2018-07-21 10:15:00,"T","initial","Analysis","599667","","","",""
"","","10-GULB-0.1-07182018-WS","SM 2320 B",2018-07-27 20:40:00,"T","initial","Analysis","600373","","","",""
"","","10-GULB-0.1-07182018-WS","D6919-09",2018-07-25 17:52:00,"T","initial","Analysis","600068","","","",""
"","","10-GULB-0.1-07182018-WS","E300.0",2018-08-03 00:53:00,"T","initial","Analysis","601114","","","",""
"","","10-GULB-0.1-07182018-WS","SM2340B",2018-07-23 22:36:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-GULB-0.1-07182018-WS","Calculation",2018-07-20 20:18:00,"T","initial","Analysis","600192","","","",""
"","","10-GULB-0.1-07182018-WS","E353.2",2018-07-31 13:00:00,"T","initial","Analysis","600699","","","",""
"","","10-GULB-0.1-07182018-WS","E353.2",2018-07-20 20:18:00,"T","initial","Analysis","600192","","","",""
"","","10-GULB-0.1-07182018-WS","Calculation",2018-08-03 12:46:00,"T","initial","Analysis","601147","","","",""
"","","10-GULB-0.1-07182018-WS","E351.2",2018-08-03 12:46:00,"T","initial","Prep","318786","","","",""
"","","10-GULB-0.1-07182018-WS","E365.1",2018-07-30 13:44:00,"T","initial","Prep","318530","","","",""
"","","10-GULB-0.1-07182018-WS","E180.1",2018-07-21 10:15:00,"T","initial","Analysis","599667","","","",""
"","","10-GULB-0.6-07182018-WS","SM 2320 B",2018-07-27 20:45:00,"T","initial","Analysis","600373","","","",""
"","","10-GULB-0.6-07182018-WS","D6919-09",2018-07-25 18:08:00,"T","initial","Analysis","600068","","","",""
"","","10-GULB-0.6-07182018-WS","E300.0",2018-08-03 00:59:00,"T","initial","Analysis","601114","","","",""
"","","10-GULB-0.6-07182018-WS","SM2340B",2018-07-23 22:39:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-GULB-0.6-07182018-WS","Calculation",2018-07-20 20:20:00,"T","initial","Analysis","600192","","","",""
"","","10-GULB-0.6-07182018-WS","E353.2",2018-07-31 13:01:00,"T","initial","Analysis","600699","","","",""
"","","10-GULB-0.6-07182018-WS","E353.2",2018-07-20 20:20:00,"T","initial","Analysis","600192","","","",""
"","","10-GULB-0.6-07182018-WS","Calculation",2018-08-03 12:47:00,"T","initial","Analysis","601147","","","",""
"","","10-GULB-0.6-07182018-WS","E351.2",2018-08-03 12:47:00,"T","initial","Prep","318786","","","",""
"","","10-GULB-0.6-07182018-WS","E365.1",2018-07-30 13:45:00,"T","initial","Prep","318530","","","",""
"","","10-GULB-0.6-07182018-WS","E180.1",2018-07-21 10:15:00,"T","initial","Analysis","599667","","","",""
"","","10-SABL_E-22.9-07182018-WS","SM 2320 B",2018-07-27 20:54:00,"T","initial","Analysis","600374","","","",""
"","","10-SABL_E-22.9-07182018-WS","D6919-09",2018-07-25 15:12:00,"T","initial","Analysis","600067","","","",""
"","","10-SABL_E-22.9-07182018-WS","E300.0",2018-08-03 01:04:00,"T","initial","Analysis","601114","","","",""
"","","10-SABL_E-22.9-07182018-WS","SM2340B",2018-07-23 22:42:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-SABL_E-22.9-07182018-WS","Calculation",2018-07-20 20:20:00,"T","initial","Analysis","600192","","","",""
"","","10-SABL_E-22.9-07182018-WS","E353.2",2018-07-31 13:03:00,"T","initial","Analysis","600699","","","",""
"","","10-SABL_E-22.9-07182018-WS","E353.2",2018-07-20 20:20:00,"T","initial","Analysis","600192","","","",""
"","","10-SABL_E-22.9-07182018-WS","Calculation",2018-08-03 12:48:00,"T","initial","Analysis","601147","","","",""
"","","10-SABL_E-22.9-07182018-WS","E351.2",2018-08-03 12:48:00,"T","initial","Prep","318786","","","",""
"","","10-SABL_E-22.9-07182018-WS","E365.1",2018-07-30 13:47:00,"T","initial","Prep","318530","","","",""
"","","10-SABL_E-22.9-07182018-WS","E180.1",2018-07-21 10:15:00,"T","initial","Analysis","599667","","","",""
"","","10-JONS-0.8-07182018-WS","SM 2320 B",2018-07-27 21:46:00,"T","initial","Analysis","600374","","","",""
"","","10-JONS-0.8-07182018-WS","D6919-09",2018-07-25 15:28:00,"T","initial","Analysis","600067","","","",""
"","","10-JONS-0.8-07182018-WS","E300.0",2018-08-03 01:22:00,"T","initial","Analysis","601114","","","",""
"","","10-JONS-0.8-07182018-WS","SM2340B",2018-07-23 22:51:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-JONS-0.8-07182018-WS","Calculation",2018-07-20 20:21:00,"T","initial","Analysis","600192","","","",""
"","","10-JONS-0.8-07182018-WS","E353.2",2018-07-31 13:04:00,"T","initial","Analysis","600699","","","",""
"","","10-JONS-0.8-07182018-WS","E353.2",2018-07-20 20:21:00,"T","initial","Analysis","600192","","","",""
"","","10-JONS-0.8-07182018-WS","Calculation",2018-08-03 12:50:00,"T","initial","Analysis","601147","","","",""
"","","10-JONS-0.8-07182018-WS","E351.2",2018-08-03 12:50:00,"T","initial","Prep","318786","","","",""
"","","10-JONS-0.8-07182018-WS","E365.1",2018-07-30 13:48:00,"T","initial","Prep","318530","","","",""
"","","10-JONS-0.8-07182018-WS","E180.1",2018-07-21 10:15:00,"T","initial","Analysis","599667","","","",""
"","","10-SABL_W-25.6-07182018-WS","SM 2320 B",2018-07-27 21:51:00,"T","initial","Analysis","600374","","","",""
"","","10-SABL_W-25.6-07182018-WS","D6919-09",2018-07-25 15:44:00,"T","initial","Analysis","600067","","","",""
"","","10-SABL_W-25.6-07182018-WS","E300.0",2018-08-03 01:28:00,"T","initial","Analysis","601114","","","",""
"","","10-SABL_W-25.6-07182018-WS","SM2340B",2018-07-23 22:54:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-SABL_W-25.6-07182018-WS","Calculation",2018-07-20 20:21:00,"T","initial","Analysis","600192","","","",""
"","","10-SABL_W-25.6-07182018-WS","E353.2",2018-07-31 13:05:00,"T","initial","Analysis","600699","","","",""
"","","10-SABL_W-25.6-07182018-WS","E353.2",2018-07-20 20:21:00,"T","initial","Analysis","600192","","","",""
"","","10-SABL_W-25.6-07182018-WS","Calculation",2018-08-03 12:51:00,"T","initial","Analysis","601147","","","",""
"","","10-SABL_W-25.6-07182018-WS","E351.2",2018-08-03 12:51:00,"T","initial","Prep","318786","","","",""
"","","10-SABL_W-25.6-07182018-WS","E365.1",2018-07-30 13:49:00,"T","initial","Prep","318530","","","",""
"","","10-SABL_W-25.6-07182018-WS","E180.1",2018-07-21 10:15:00,"T","initial","Analysis","599667","","","",""
"","","10-SABL_W-25.6-07182018-WS-EB","SM 2320 B",2018-08-01 14:25:00,"T","initial","Analysis","601454","","","",""
"","","10-SABL_W-25.6-07182018-WS-EB","D6919-09",2018-07-25 20:33:00,"T","initial","Analysis","600068","","","",""
"","","10-SABL_W-25.6-07182018-WS-EB","E300.0",2018-08-03 01:34:00,"T","initial","Analysis","601114","","","",""
"","","10-SABL_W-25.6-07182018-WS-EB","SM2340B",2018-07-23 22:57:00,"T","initial","Analysis","6JUL23A","","","",""
"","","10-SABL_W-25.6-07182018-WS-EB","Calculation",2018-07-20 20:22:00,"T","initial","Analysis","600192","","","",""
"","","10-SABL_W-25.6-07182018-WS-EB","E353.2",2018-07-31 13:09:00,"T","initial","Analysis","600699","","","",""
"","","10-SABL_W-25.6-07182018-WS-EB","E353.2",2018-07-20 20:22:00,"T","initial","Analysis","600192","","","",""
"","","10-SABL_W-25.6-07182018-WS-EB","Calculation",2018-08-03 12:51:00,"T","initial","Analysis","601147","","","",""
"","","10-SABL_W-25.6-07182018-WS-EB","E351.2",2018-08-03 12:51:00,"T","initial","Prep","318786","","","",""
"","","10-SABL_W-25.6-07182018-WS-EB","E365.1",2018-07-30 13:50:00,"T","initial","Prep","318530","","","",""
"","","10-SABL_W-25.6-07182018-WS-EB","E180.1",2018-07-21 10:15:00,"T","initial","Analysis","599667","","","",""
"","","600372-MB1","SM 2320 B",2018-07-27 15:45:00,"T","initial","Analysis","600372","","","",""
"","","599265-MB1","D6919-09",2018-07-19 22:46:00,"T","initial","Analysis","599265","","","",""
"","","599122-MB1","E300.0",2018-07-18 16:17:00,"T","initial","Analysis","599122","","","",""
"","","600698-MB1","E353.2",2018-07-31 11:46:00,"T","initial","Analysis","600698","","","",""
"","","599585-MB1","E353.2",2018-07-18 15:33:00,"T","initial","Analysis","599585","","","",""
"","","318647-MB1","E351.2",2018-07-30 14:05:00,"T","initial","Prep","318647","","","",""
"","","318529-MB1","E365.1",2018-07-30 12:51:00,"T","initial","Prep","318529","","","",""
"","","599665-MB1","E180.1",2018-07-18 16:50:00,"T","initial","Analysis","599665","","","",""
