"CHS_EVENT_SMAS_HISTORY_ID","CHS_EVENT_SMAS_SAMPLE_DATE","CHS_SITE_ID_CORR_YN","CHS_DATA_PROVIDER","CHS_SYS_SAMPLE_CDE","CHS_SAMPLE_NAME","CHS_SAMPLE_MATRIX_CDE","CHS_DEC_SAMPLE_TYPE_CDE","CHS_LAB_SAMPLE_TYPE_CDE","CHS_SAMPLE_SOURCE","CHS_PARENT_SAMPLE_CDE","CHS_SAMPLE_DEL_GRP","CHS_SAMPLE_DATETIME","CHS_SAMPLE_RECEIPT_DATE","CHS_SYS_LOC_CDE","CHS_CHAIN_OF_CUSTODY","CHS_SAMPLER","CHS_SAMPLING_COMPANY_CODE","CHS_COMMENT"
"11-SQWA-0.1","08/03/2021","N","ALSRNY","11-SQWA-0.1-08032021-W","11-SQWA-0.1-08032021-W","WS","N","N","Field","","R2107785","08/03/2021 15:45:00","08/04/2021","11-SQWA-0.1",,,"NYSDEC",
"11-DERC-2.7","08/03/2021","N","ALSRNY","11-DERC-2.7-08032021-W-EB","11-DERC-2.7-08032021-W-EB","WS","EB","N","Field","","R2107785","08/03/2021 14:45:00","08/04/2021","11-DERC-2.7",,,"NYSDEC",
"11-WSTN_N-4.6","08/04/2021","N","ALSRNY","11-WSTN_N-4.6-08042021-W","11-WSTN_N-4.6-08042021-W","WS","N","N","Field","","R2107785","08/04/2021 09:00:00","08/05/2021","11-WSTN_N-4.6",,,"NYSDEC",
"11-SACN-38.0","08/04/2021","N","ALSRNY","11-SACN-38.0-08042021-W","11-SACN-38.0-08042021-W","WS","N","N","Field","","R2107785","08/04/2021 10:00:00","08/05/2021","11-SACN-38.0",,,"NYSDEC",
"11-SACN_W-2.0","08/04/2021","N","ALSRNY","11-SACN_W-2.0-08042021-W","11-SACN_W-2.0-08042021-W","WS","N_SEQPARENT","N","Field","","R2107785","08/04/2021 11:00:00","08/05/2021","11-SACN_W-2.0",,,"NYSDEC",
"11-ADKS11_262-0.7","08/04/2021","N","ALSRNY","11-ADKS11_262-0.7-08042021-W","11-ADKS11_262-0.7-08042021-W","WS","N","N","Field","","R2107785","08/04/2021 12:30:00","08/05/2021","11-ADKS11_262-0.7",,,"NYSDEC",
"11-TEET-0.8","08/04/2021","N","ALSRNY","11-TEET-0.8-08042021-W","11-TEET-0.8-08042021-W","WS","N","N","Field","","R2107785","08/04/2021 13:00:00","08/05/2021","11-TEET-0.8",,,"NYSDEC",
"11-SACN_W-2.0","08/04/2021","N","ALSRNY","11-SACN_W-2.0-08042021-W-EB","11-SACN_W-2.0-08042021-W-EB","WS","EB","N","Field","","R2107785","08/04/2021 11:45:00","08/05/2021","11-SACN_W-2.0",,,"NYSDEC",
"11-SACN_W-2.0","08/04/2021","N","ALSRNY","11-SACN_W-2.0-08042021-W-SEQ","11-SACN_W-2.0-08042021-W-SEQ","WS","SEQ","N","Field","","R2107785","08/04/2021 11:30:00","08/05/2021","11-SACN_W-2.0",,,"NYSDEC",
"11-TOWR-0.4","08/05/2021","N","ALSRNY","11-TOWR-0.4-08052021-W","11-TOWR-0.4-08052021-W","WS","N","N","Field","","R2107785","08/05/2021 09:00:00","08/06/2021","11-TOWR-0.4",,,"NYSDEC",
"11-ROWL-0.5","08/05/2021","N","ALSRNY","11-ROWL-0.5-08052021-W","11-ROWL-0.5-08052021-W","WS","N","N","Field","","R2107785","08/05/2021 11:00:00","08/06/2021","11-ROWL-0.5",,,"NYSDEC",
"11-SRUN-7.2","08/05/2021","N","ALSRNY","11-SRUN-7.2-08052021-W","11-SRUN-7.2-08052021-W","WS","N","N","Field","","R2107785","08/05/2021 12:00:00","08/06/2021","11-SRUN-7.2",,,"NYSDEC",
"11-SRUN-5.5","08/05/2021","N","ALSRNY","11-SRUN-5.5-08052021-W","11-SRUN-5.5-08052021-W","WS","N","N","Field","","R2107785","08/05/2021 12:30:00","08/06/2021","11-SRUN-5.5",,,"NYSDEC",
"11-BGMD-2.9","08/05/2021","N","ALSRNY","11-BGMD-2.9-08052021-W","11-BGMD-2.9-08052021-W","WS","N","N","Field","","R2107785","08/05/2021 13:45:00","08/06/2021","11-BGMD-2.9",,,"NYSDEC",
"11-SRUN-5.5","08/05/2021","N","ALSRNY","11-SRUN-5.5-08052021-W-EB","11-SRUN-5.5-08052021-W-EB","WS","EB","N","Field","","R2107785","08/05/2021 13:00:00","08/06/2021","11-SRUN-5.5",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","733949-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/05/2021 09:18:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/09/2021","N","ALSRNY","734411-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/09/2021 20:24:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","733901-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/05/2021 13:12:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/17/2021","N","ALSRNY","735570-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/17/2021 20:44:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/04/2021","N","ALSRNY","734043-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/04/2021 20:01:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/09/2021","N","ALSRNY","384830-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/09/2021 13:03:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/15/2021","N","ALSRNY","385329-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/15/2021 12:16:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/04/2021","N","ALSRNY","733754-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/04/2021 13:45:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734051-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/06/2021 09:29:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","734882-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/12/2021 21:02:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734074-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/06/2021 10:13:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","734055-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/05/2021 23:52:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","385167-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/12/2021 13:17:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/15/2021","N","ALSRNY","385330-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/15/2021 12:16:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/04/2021","N","ALSRNY","733757-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/04/2021 13:45:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/11/2021","N","ALSRNY","734528-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/11/2021 05:17:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734077-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/06/2021 13:20:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734422-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/06/2021 18:02:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","734083-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/05/2021 13:20:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/11/2021","N","ALSRNY","734537-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/11/2021 08:32:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/09/2021","N","ALSRNY","734229-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/09/2021 09:44:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734180-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/06/2021 14:00:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/09/2021","N","ALSRNY","734247-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/09/2021 12:50:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/10/2021","N","ALSRNY","734349-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/10/2021 00:15:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","733949-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/05/2021 10:32:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/09/2021","N","ALSRNY","734411-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/09/2021 20:25:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","733901-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/05/2021 13:20:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/17/2021","N","ALSRNY","735570-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/17/2021 20:52:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/04/2021","N","ALSRNY","734043-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/04/2021 20:02:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/09/2021","N","ALSRNY","384830-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/09/2021 13:03:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/15/2021","N","ALSRNY","385329-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/15/2021 12:16:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734051-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/06/2021 10:11:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","734882-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/12/2021 21:03:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734074-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/06/2021 10:21:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","734055-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/05/2021 23:53:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","385167-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/12/2021 13:17:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/15/2021","N","ALSRNY","385330-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/15/2021 12:16:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/11/2021","N","ALSRNY","734528-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/11/2021 05:27:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734077-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/06/2021 13:27:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734422-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/06/2021 18:03:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/11/2021","N","ALSRNY","734537-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/11/2021 09:12:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/09/2021","N","ALSRNY","734229-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/09/2021 09:51:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/09/2021","N","ALSRNY","734247-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/09/2021 12:58:00",,"Lab Control Sample",,,"NYSDEC",
"00-QAQC-0.0","08/10/2021","N","ALSRNY","734349-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/10/2021 08:36:00",,"Lab Control Sample",,,"NYSDEC",
"11-BORE-1.8","08/03/2021","N","ALSRNY","11-BORE-1.8-08032021-WDUP","11-BORE-1.8-08032021-W","WS","N","LR","Lab","11-BORE-1.8-08032021-W","R2107785","08/03/2021 13:15:00","08/04/2021","11-BORE-1.8",,,"NYSDEC",
"11-DERC-2.7","08/03/2021","N","ALSRNY","11-DERC-2.7-08032021-WDUP","11-DERC-2.7-08032021-W","WS","N","LR","Lab","11-DERC-2.7-08032021-W","R2107785","08/03/2021 14:30:00","08/04/2021","11-DERC-2.7",,,"NYSDEC",
"11-SACN_W-2.0","08/04/2021","N","ALSRNY","11-SACN_W-2.0-08042021-WDUP","11-SACN_W-2.0-08042021-W","WS","N","LR","Lab","11-SACN_W-2.0-08042021-W","R2107785","08/04/2021 11:00:00","08/05/2021","11-SACN_W-2.0",,,"NYSDEC",
"11-TOWR-0.4","08/05/2021","N","ALSRNY","11-TOWR-0.4-08052021-WDUP","11-TOWR-0.4-08052021-W","WS","N","LR","Lab","11-TOWR-0.4-08052021-W","R2107785","08/05/2021 09:00:00","08/06/2021","11-TOWR-0.4",,,"NYSDEC",
"11-UHUD-313.2","08/03/2021","Y","ALSRNY","11-CALA-1.0-08032021-WMS","11-CALA-1.0-08032021-W","WS","N","MS","Lab","11-CALA-1.0-08032021-W","R2107785","08/03/2021 10:45:00","08/04/2021","11-CALA-1.0",,,"NYSDEC",
"11-UHUD-296.7","08/03/2021","Y","ALSRNY","11-XHR-296.0-08032021-WMS","11-XHR-296.0-08032021-W","WS","N","MS","Lab","11-XHR-296.0-08032021-W","R2107785","08/03/2021 12:00:00","08/04/2021","11-XHR-296.0",,,"NYSDEC",
"11-DERC-2.7","08/03/2021","N","ALSRNY","11-DERC-2.7-08032021-WMS","11-DERC-2.7-08032021-W","WS","N","MS","Lab","11-DERC-2.7-08032021-W","R2107785","08/03/2021 14:30:00","08/04/2021","11-DERC-2.7",,,"NYSDEC",
"11-SACN_W-2.0","08/04/2021","N","ALSRNY","11-SACN_W-2.0-08042021-WMS","11-SACN_W-2.0-08042021-W","WS","N","MS","Lab","11-SACN_W-2.0-08042021-W","R2107785","08/04/2021 11:00:00","08/05/2021","11-SACN_W-2.0",,,"NYSDEC",
"11-TOWR-0.4","08/05/2021","N","ALSRNY","11-TOWR-0.4-08052021-WMS","11-TOWR-0.4-08052021-W","WS","N","MS","Lab","11-TOWR-0.4-08052021-W","R2107785","08/05/2021 09:00:00","08/06/2021","11-TOWR-0.4",,,"NYSDEC",
"11-SRUN-5.5","08/05/2021","N","ALSRNY","11-SRUN-5.5-08052021-W-EBMS","11-SRUN-5.5-08052021-W-EB","WS","EB","MS","Lab","11-SRUN-5.5-08052021-W-EB","R2107785","08/05/2021 13:00:00","08/06/2021","11-SRUN-5.5",,,"NYSDEC",
"11-UHUD-313.2","08/03/2021","Y","ALSRNY","11-CALA-1.0-08032021-WSD","11-CALA-1.0-08032021-W","WS","N","SD","Lab","11-CALA-1.0-08032021-W","R2107785","08/03/2021 10:45:00","08/04/2021","11-CALA-1.0",,,"NYSDEC",
"11-UHUD-296.7","08/03/2021","Y","ALSRNY","11-XHR-296.0-08032021-WSD","11-XHR-296.0-08032021-W","WS","N","SD","Lab","11-XHR-296.0-08032021-W","R2107785","08/03/2021 12:00:00","08/04/2021","11-XHR-296.0",,,"NYSDEC",
"11-DERC-2.7","08/03/2021","N","ALSRNY","11-DERC-2.7-08032021-WSD","11-DERC-2.7-08032021-W","WS","N","SD","Lab","11-DERC-2.7-08032021-W","R2107785","08/03/2021 14:30:00","08/04/2021","11-DERC-2.7",,,"NYSDEC",
"11-SACN_W-2.0","08/04/2021","N","ALSRNY","11-SACN_W-2.0-08042021-WSD","11-SACN_W-2.0-08042021-W","WS","N","SD","Lab","11-SACN_W-2.0-08042021-W","R2107785","08/04/2021 11:00:00","08/05/2021","11-SACN_W-2.0",,,"NYSDEC",
"11-TOWR-0.4","08/05/2021","N","ALSRNY","11-TOWR-0.4-08052021-WSD","11-TOWR-0.4-08052021-W","WS","N","SD","Lab","11-TOWR-0.4-08052021-W","R2107785","08/05/2021 09:00:00","08/06/2021","11-TOWR-0.4",,,"NYSDEC",
"11-SRUN-5.5","08/05/2021","N","ALSRNY","11-SRUN-5.5-08052021-W-EBSD","11-SRUN-5.5-08052021-W-EB","WS","EB","SD","Lab","11-SRUN-5.5-08052021-W-EB","R2107785","08/05/2021 13:00:00","08/06/2021","11-SRUN-5.5",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","385130-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/12/2021 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","385134-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab","","R2107785","08/12/2021 00:00:00",,"LAB CONTROL SAMPLE",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","385130-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/12/2021 00:00:00",,"BLANK",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","385134-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab","","R2107785","08/12/2021 00:00:00",,"BLANK",,,"NYSDEC",
"11-JESS-2.0","08/03/2021","N","ALSRNY","11-JESS-2.0-08032021-W","11-JESS-2.0-08032021-W","WS","N","N","Field","","R2107787","08/03/2021 10:30:00","08/04/2021","11-JESS-2.0",,,"NYSDEC",
"11-UHUD-286.0","08/03/2021","Y","ALSRNY","11-XHR-286.6-08032021-W","11-XHR-286.6-08032021-W","WS","N","N","Field","","R2107787","08/03/2021 16:00:00","08/04/2021","11-XHR-286.6",,,"NYSDEC",
"11-UHUD-286.0","08/03/2021","Y","ALSRNY","11-XHR-286.6-08032021-W-EB","11-XHR-286.6-08032021-W-EB","WS","EB","N","Field","","R2107787","08/03/2021 16:15:00","08/04/2021","11-XHR-286.6",,,"NYSDEC",
"11-ESTN-3.4","08/04/2021","N","ALSRNY","11-ESTN-3.4-08042021-W","11-ESTN-3.4-08042021-W","WS","N","N","Field","","R2107787","08/04/2021 15:00:00","08/05/2021","11-ESTN-3.4",,,"NYSDEC",
"11-FISB-12.8","08/04/2021","N","ALSRNY","11-FISB-12.8-08042021-W","11-FISB-12.8-08042021-W","WS","N","N","Field","","R2107787","08/04/2021 12:30:00","08/05/2021","11-FISB-12.8",,,"NYSDEC",
"11-KUNJ-5.8","08/04/2021","N","ALSRNY","11-KUNJ-5.8-08042021-W","11-KUNJ-5.8-08042021-W","WS","N","N","Field","","R2107787","08/04/2021 16:00:00","08/05/2021","11-KUNJ-5.8",,,"NYSDEC",
"11-INDI-0.9","08/04/2021","N","ALSRNY","11-INDI-0.9-08042021-W","11-INDI-0.9-08042021-W","WS","N","N","Field","","R2107787","08/04/2021 08:30:00","08/05/2021","11-INDI-0.9",,,"NYSDEC",
"11-KUNJ-5.8","08/04/2021","N","ALSRNY","11-KUNJ-5.8-08042021-W-EB","11-KUNJ-5.8-08042021-W-EB","WS","EB","N","Field","","R2107787","08/04/2021 16:15:00","08/05/2021","11-KUNJ-5.8",,,"NYSDEC",
"11-CEDR-14.3","08/04/2021","N","ALSRNY","11-CEDR-14.3-08042021-W","11-CEDR-14.3-08042021-W","WS","N","N","Field","","R2107787","08/04/2021 10:00:00","08/05/2021","11-CEDR-14.3",,,"NYSDEC",
"11-BROB-0.3","08/04/2021","N","ALSRNY","11-BROB-0.3-08042021-W","11-BROB-0.3-08042021-W","WS","N","N","Field","","R2107787","08/04/2021 11:00:00","08/05/2021","11-BROB-0.3",,,"NYSDEC",
"11-SCHY-0.5","08/05/2021","N","ALSRNY","11-SCHY-0.5-08052021-W","11-SCHY-0.5-08052021-W","WS","N","N","Field","","R2107787","08/05/2021 13:00:00","08/06/2021","11-SCHY-0.5",,,"NYSDEC",
"11-FISC-3.8","08/05/2021","N","ALSRNY","11-FISC-3.8-08052021-W","11-FISC-3.8-08052021-W","WS","N_SEQPARENT","N","Field","","R2107787","08/05/2021 14:30:00","08/06/2021","11-FISC-3.8",,,"NYSDEC",
"11-PUTA-1.0","08/05/2021","N","ALSRNY","11-PUTA-1.0-08052021-W","11-PUTA-1.0-08052021-W","WS","N","N","Field","","R2107787","08/05/2021 09:00:00","08/06/2021","11-PUTA-1.0",,,"NYSDEC",
"11-ROAB-0.8","08/05/2021","N","ALSRNY","11-ROAB-0.8-08052021-W","11-ROAB-0.8-08052021-W","WS","N","N","Field","","R2107787","08/05/2021 10:30:00","08/06/2021","11-ROAB-0.8",,,"NYSDEC",
"11-PAUL-2.4","08/05/2021","N","ALSRNY","11-PAUL-2.4-08052021-W","11-PAUL-2.4-08052021-W","WS","N","N","Field","","R2107787","08/05/2021 11:30:00","08/06/2021","11-PAUL-2.4",,,"NYSDEC",
"11-FISC-3.8","08/05/2021","N","ALSRNY","11-FISC-3.8-08052021-W-EB","11-FISC-3.8-08052021-W-EB","WS","EB","N","Field","","R2107787","08/05/2021 15:00:00","08/06/2021","11-FISC-3.8",,,"NYSDEC",
"11-FISC-3.8","08/05/2021","N","ALSRNY","11-FISC-3.8-08052021-W-SEQ","11-FISC-3.8-08052021-W-SEQ","WS","SEQ","N","Field","","R2107787","08/05/2021 14:45:00","08/06/2021","11-FISC-3.8",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","733949-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/05/2021 09:18:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","734882-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/12/2021 21:02:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","733959-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/05/2021 19:25:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/17/2021","N","ALSRNY","735570-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/17/2021 20:44:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/04/2021","N","ALSRNY","734043-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/04/2021 20:01:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","385167-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/12/2021 13:17:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/15/2021","N","ALSRNY","385330-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/15/2021 12:16:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/04/2021","N","ALSRNY","733754-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/04/2021 13:45:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","733950-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/05/2021 13:17:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","734883-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/12/2021 21:29:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734077-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/06/2021 13:20:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/17/2021","N","ALSRNY","735571-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/17/2021 21:33:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/04/2021","N","ALSRNY","734045-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/04/2021 20:12:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/12/2021","N","ALSRNY","385198-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/12/2021 15:27:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/15/2021","N","ALSRNY","385331-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/15/2021 12:16:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","734085-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/05/2021 13:20:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734051-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/06/2021 09:29:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/09/2021","N","ALSRNY","734247-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/09/2021 12:50:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/05/2021","N","ALSRNY","734055-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/05/2021 23:52:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734180-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/06/2021 14:00:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/11/2021","N","ALSRNY","734537-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/11/2021 08:32:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/10/2021","N","ALSRNY","734349-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/10/2021 00:15:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734060-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/06/2021 00:03:00",,"Method Blank",,,"NYSDEC",
"00-QAQC-0.0","08/06/2021","N","ALSRNY","734181-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2107787","08/06/2021 14:00:00",,"Method Blank",,,"NYSDEC",
