"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","lab_matrix_code","analysis_location","basis","container_id","dilution_factor","prep_method","prep_date","leachate_method","leachate_date","lab_name_code","qc_level","lab_sample_id","percent_moisture","subsample_amount","subsample_amount_unit","analyst_name","instrument_id","comment","preservative","final_volume","final_volume_unit","cas_rn","chemical_name","result_value","result_error_delta","result_type_code","reportable_result","detect_flag","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","validated_yn","method_detection_limit","reporting_detection_limit","quantitation_limit","result_unit","detection_limit_unit","tic_retention_time","minimum_detectable_conc","counting_error","uncertainty","critical_value","validation_level","result_comment","qc_original_conc","qc_spike_added","qc_spike_measured","qc_spike_recovery","qc_dup_original_conc","qc_dup_spike_added","qc_dup_spike_measured","qc_dup_spike_recovery","qc_rpd","qc_spike_lcl","qc_spike_ucl","qc_rpd_cl","qc_spike_status","qc_dup_spike_status","qc_rpd_status","lab_sdg"
"298454-MB1","E200.7","09/20/2017 22:52:00","T",NA,"initial","WQ","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","PBW-298454",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-70-2","Calcium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,71.1,71.1,1000,"ug/l","ug/l",NA,71.1,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"298454-MB1","E200.7","09/20/2017 22:52:00","T",NA,"initial","WQ","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","PBW-298454",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-89-6","Iron",NA,NA,"TRG","Yes","N","U",NA,"U",NA,55.4,55.4,100,"ug/l","ug/l",NA,55.4,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"298454-MB1","E200.7","09/20/2017 22:52:00","T",NA,"initial","WQ","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","PBW-298454",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-95-4","Magnesium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,110,110,1000,"ug/l","ug/l",NA,110,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"298455-MB1","E200.8","09/22/2017 23:04:00","T",NA,"initial","WQ","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","PBW-298455",NA,50,"mL",NA,NA,NA,NA,50,"mL","7429-90-5","Aluminum",NA,NA,"TRG","Yes","N","U",NA,"U",NA,2.69,2.69,10,"ug/l","ug/l",NA,2.69,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"298455-MB1","E200.8","09/22/2017 23:04:00","T",NA,"initial","WQ","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","PBW-298455",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-38-2","Arsenic",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.389,0.389,1,"ug/l","ug/l",NA,0.389,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"298455-MB1","E200.8","09/22/2017 23:04:00","T",NA,"initial","WQ","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","PBW-298455",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-43-9","Cadmium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.182,0.182,1,"ug/l","ug/l",NA,0.182,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"298455-MB1","E200.8","09/22/2017 23:04:00","T",NA,"initial","WQ","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","PBW-298455",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-50-8","Copper",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.652,0.652,1,"ug/l","ug/l",NA,0.652,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"298455-MB1","E200.8","09/22/2017 23:04:00","T",NA,"initial","WQ","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","PBW-298455",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-92-1","Lead",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.405,0.405,1,"ug/l","ug/l",NA,0.405,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"298455-MB1","E200.8","09/22/2017 23:04:00","T",NA,"initial","WQ","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","PBW-298455",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-02-0","Nickel",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.45,0.45,1,"ug/l","ug/l",NA,0.45,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"298455-MB1","E200.8","09/22/2017 23:04:00","T",NA,"initial","WQ","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","PBW-298455",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-22-4","Silver",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.131,0.131,1,"ug/l","ug/l",NA,0.131,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"298455-MB1","E200.8","09/22/2017 23:04:00","T",NA,"initial","WQ","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","PBW-298455",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-66-6","Zinc",NA,NA,"TRG","Yes","N","U",NA,"U",NA,2.99,2.99,5,"ug/l","ug/l",NA,2.99,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08BLCK_T132-2.0_09122017_WS","E200.8","09/25/2017 15:16:00","T",NA,"initial","WS","LB",NA,NA,5,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-001",NA,50,"mL",NA,NA,NA,NA,50,"mL","7429-90-5","Aluminum",278,NA,"TRG","Yes","Y","",NA,"",NA,13.5,NA,50,"ug/l","ug/l",NA,13.5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08BLCK_T132-2.0_09122017_WS","E200.8","09/22/2017 23:11:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-001",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-38-2","Arsenic",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.389,0.389,1,"ug/l","ug/l",NA,0.389,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08BLCK_T132-2.0_09122017_WS","E200.8","09/22/2017 23:11:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-001",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-43-9","Cadmium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.182,0.182,1,"ug/l","ug/l",NA,0.182,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08BLCK_T132-2.0_09122017_WS","E200.8","09/22/2017 23:11:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-001",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-50-8","Copper",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.652,0.652,1,"ug/l","ug/l",NA,0.652,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08BLCK_T132-2.0_09122017_WS","E200.8","09/22/2017 23:11:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-001",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-92-1","Lead",0.576,NA,"TRG","Yes","Y","J",NA,"J",NA,0.405,NA,1,"ug/l","ug/l",NA,0.405,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08BLCK_T132-2.0_09122017_WS","E200.7","09/20/2017 22:58:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-001",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-70-2","Calcium",1530,NA,"TRG","Yes","Y","",NA,"",NA,71.1,NA,1000,"ug/l","ug/l",NA,71.1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08BLCK_T132-2.0_09122017_WS","E200.8","09/22/2017 23:11:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-001",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-02-0","Nickel",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.45,0.45,1,"ug/l","ug/l",NA,0.45,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08BLCK_T132-2.0_09122017_WS","E200.8","09/22/2017 23:11:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-001",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-22-4","Silver",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.131,0.131,1,"ug/l","ug/l",NA,0.131,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08BLCK_T132-2.0_09122017_WS","E200.8","09/22/2017 23:11:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-001",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-66-6","Zinc",6.7,NA,"TRG","Yes","Y","",NA,"",NA,3,NA,5,"ug/l","ug/l",NA,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08BLCK_T132-2.0_09122017_WS","E200.7","09/20/2017 22:58:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-001",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-89-6","Iron",233,NA,"TRG","Yes","Y","",NA,"",NA,55.4,NA,100,"ug/l","ug/l",NA,55.4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08BLCK_T132-2.0_09122017_WS","E200.7","09/20/2017 22:58:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-001",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-95-4","Magnesium",472,NA,"TRG","Yes","Y","J",NA,"J",NA,110,NA,1000,"ug/l","ug/l",NA,110,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08LOLO-3.4_09122017_WS","E200.8","09/22/2017 23:15:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-002",NA,50,"mL",NA,NA,NA,NA,50,"mL","7429-90-5","Aluminum",56.5,NA,"TRG","Yes","Y","",NA,"",NA,2.7,NA,10,"ug/l","ug/l",NA,2.7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08LOLO-3.4_09122017_WS","E200.8","09/22/2017 23:15:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-002",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-38-2","Arsenic",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.389,0.389,1,"ug/l","ug/l",NA,0.389,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08LOLO-3.4_09122017_WS","E200.8","09/22/2017 23:15:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-002",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-43-9","Cadmium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.182,0.182,1,"ug/l","ug/l",NA,0.182,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08LOLO-3.4_09122017_WS","E200.8","09/22/2017 23:15:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-002",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-50-8","Copper",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.652,0.652,1,"ug/l","ug/l",NA,0.652,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08LOLO-3.4_09122017_WS","E200.8","09/22/2017 23:15:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-002",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-92-1","Lead",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.405,0.405,1,"ug/l","ug/l",NA,0.405,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08LOLO-3.4_09122017_WS","E200.7","09/20/2017 23:01:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-002",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-70-2","Calcium",5750,NA,"TRG","Yes","Y","",NA,"",NA,71.1,NA,1000,"ug/l","ug/l",NA,71.1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08LOLO-3.4_09122017_WS","E200.8","09/22/2017 23:15:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-002",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-02-0","Nickel",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.45,0.45,1,"ug/l","ug/l",NA,0.45,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08LOLO-3.4_09122017_WS","E200.8","09/22/2017 23:15:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-002",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-22-4","Silver",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.131,0.131,1,"ug/l","ug/l",NA,0.131,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08LOLO-3.4_09122017_WS","E200.8","09/22/2017 23:15:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-002",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-66-6","Zinc",NA,NA,"TRG","Yes","N","U",NA,"U",NA,3,3,5,"ug/l","ug/l",NA,3,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08LOLO-3.4_09122017_WS","E200.7","09/20/2017 23:01:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-002",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-89-6","Iron",327,NA,"TRG","Yes","Y","",NA,"",NA,55.4,NA,100,"ug/l","ug/l",NA,55.4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08LOLO-3.4_09122017_WS","E200.7","09/20/2017 23:01:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-002",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-95-4","Magnesium",841,NA,"TRG","Yes","Y","J",NA,"J",NA,110,NA,1000,"ug/l","ug/l",NA,110,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS-16.8_09122017_WS","E200.8","09/22/2017 23:18:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-003",NA,50,"mL",NA,NA,NA,NA,50,"mL","7429-90-5","Aluminum",157,NA,"TRG","Yes","Y","",NA,"",NA,2.7,NA,10,"ug/l","ug/l",NA,2.7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS-16.8_09122017_WS","E200.8","09/22/2017 23:18:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-003",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-38-2","Arsenic",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.389,0.389,1,"ug/l","ug/l",NA,0.389,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS-16.8_09122017_WS","E200.8","09/22/2017 23:18:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-003",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-43-9","Cadmium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.182,0.182,1,"ug/l","ug/l",NA,0.182,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS-16.8_09122017_WS","E200.8","09/22/2017 23:18:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-003",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-50-8","Copper",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.652,0.652,1,"ug/l","ug/l",NA,0.652,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS-16.8_09122017_WS","E200.8","09/22/2017 23:18:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-003",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-92-1","Lead",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.405,0.405,1,"ug/l","ug/l",NA,0.405,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS-16.8_09122017_WS","E200.7","09/20/2017 23:04:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-003",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-70-2","Calcium",2780,NA,"TRG","Yes","Y","",NA,"",NA,71.1,NA,1000,"ug/l","ug/l",NA,71.1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS-16.8_09122017_WS","E200.8","09/22/2017 23:18:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-003",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-02-0","Nickel",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.45,0.45,1,"ug/l","ug/l",NA,0.45,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS-16.8_09122017_WS","E200.8","09/22/2017 23:18:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-003",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-22-4","Silver",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.131,0.131,1,"ug/l","ug/l",NA,0.131,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS-16.8_09122017_WS","E200.8","09/22/2017 23:18:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-003",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-66-6","Zinc",3.3,NA,"TRG","Yes","Y","J",NA,"J",NA,3,NA,5,"ug/l","ug/l",NA,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS-16.8_09122017_WS","E200.7","09/20/2017 23:04:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-003",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-89-6","Iron",462,NA,"TRG","Yes","Y","",NA,"",NA,55.4,NA,100,"ug/l","ug/l",NA,55.4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS-16.8_09122017_WS","E200.7","09/20/2017 23:04:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-003",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-95-4","Magnesium",577,NA,"TRG","Yes","Y","J",NA,"J",NA,110,NA,1000,"ug/l","ug/l",NA,110,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS_M-3.9_09122017_WS","E200.8","09/22/2017 23:22:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-004",NA,50,"mL",NA,NA,NA,NA,50,"mL","7429-90-5","Aluminum",71.1,NA,"TRG","Yes","Y","",NA,"",NA,2.7,NA,10,"ug/l","ug/l",NA,2.7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS_M-3.9_09122017_WS","E200.8","09/22/2017 23:22:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-004",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-38-2","Arsenic",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.389,0.389,1,"ug/l","ug/l",NA,0.389,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS_M-3.9_09122017_WS","E200.8","09/22/2017 23:22:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-004",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-43-9","Cadmium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.182,0.182,1,"ug/l","ug/l",NA,0.182,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS_M-3.9_09122017_WS","E200.8","09/22/2017 23:22:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-004",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-50-8","Copper",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.652,0.652,1,"ug/l","ug/l",NA,0.652,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS_M-3.9_09122017_WS","E200.8","09/22/2017 23:22:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-004",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-92-1","Lead",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.405,0.405,1,"ug/l","ug/l",NA,0.405,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
"08MOOS_M-3.9_09122017_WS","E200.7","09/20/2017 23:07:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","09/20/2017 00:00:00",NA,NA,"ALSRNY","quant","R1708565-004",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-70-2","Calcium",3800,NA,"TRG","Yes","Y","",NA,"",NA,71.1,NA,1000,"ug/l","ug/l",NA,71.1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","R1708565"
